5241,10569,CHA,ANT,A,0,1740,10,3,7,1,2,1,2,5,2,1,1,2,12,-29
5245,10569,CHA,ANT,A,0,1380,13,4,7,1,5,2,2,6,1,0,0,2,13,-17
5471,10569,CHA,ANT,A,0,1380,0,0,2,0,3,0,0,3,6,1,0,4,2,-29
5473,10569,CHA,ANT,A,0,1320,11,4,7,0,0,3,4,5,0,2,0,1,17,-25
2472,10569,CHA,ANT,A,0,1200,2,1,2,0,2,0,0,5,2,0,0,2,8,-23
2462,10569,CHA,ANT,A,0,1500,10,1,5,2,4,2,4,2,1,0,0,1,6,-20
347,10569,CHA,ANT,A,0,1320,4,0,0,0,3,4,5,1,1,1,0,5,1,-16
2542,10569,CHA,ANT,A,0,1080,15,6,8,0,1,3,4,2,0,0,0,1,14,-9
5247,10569,CHA,ANT,A,0,900,0,0,1,0,1,0,0,1,3,1,0,1,2,-4
231,10569,CHA,ANT,A,0,180,0,0,0,0,0,0,2,0,0,0,0,0,-1,2
5327,10569,ANT,CHA,H,1,1440,21,5,7,1,4,8,8,5,4,1,0,3,27,24
5325,10569,ANT,CHA,H,1,1320,14,3,6,2,5,2,3,7,3,1,1,0,22,22
228,10569,ANT,CHA,H,1,1140,10,4,7,0,0,2,4,1,2,2,0,1,12,27
5321,10569,ANT,CHA,H,1,1080,6,0,2,2,4,0,0,2,3,0,0,2,5,16
202,10569,ANT,CHA,H,1,1020,13,4,4,1,4,2,2,4,0,0,0,0,15,17
513,10569,ANT,CHA,H,1,1140,6,3,3,0,0,0,2,6,0,0,1,1,12,13
4232,10569,ANT,CHA,H,1,1080,6,1,4,0,0,4,8,0,5,1,0,3,7,12
3952,10569,ANT,CHA,H,1,1020,6,0,0,2,4,0,0,4,0,1,0,0,11,14
2612,10569,ANT,CHA,H,1,960,7,2,3,1,2,0,0,5,1,1,1,2,11,10
5493,10569,ANT,CHA,H,1,780,4,1,2,0,0,2,2,1,1,0,0,1,6,0
363,10569,ANT,CHA,H,1,720,3,0,1,1,2,0,0,2,1,1,0,0,5,11
2602,10569,ANT,CHA,H,1,300,3,0,0,1,1,0,0,0,2,0,0,0,5,4
5241,10571,CHA,GRO,A,0,2280,13,3,4,1,7,4,4,2,0,1,0,3,8,-9
5471,10571,CHA,GRO,A,0,2100,16,4,6,2,8,2,2,3,5,2,0,4,17,-1
5243,10571,CHA,GRO,A,0,1980,22,6,10,2,7,4,4,4,5,2,0,0,29,-1
5245,10571,CHA,GRO,A,0,1560,10,1,3,1,5,5,8,7,0,0,0,4,9,-24
5473,10571,CHA,GRO,A,0,1320,9,4,4,0,0,1,2,4,0,1,0,1,14,-5
2542,10571,CHA,GRO,A,0,1080,1,0,1,0,0,1,2,6,0,1,0,0,9,-4
2472,10571,CHA,GRO,A,0,900,3,0,1,1,4,0,0,1,0,1,0,0,1,8
5247,10571,CHA,GRO,A,0,300,0,0,1,0,0,0,0,0,0,0,0,0,-1,-10
231,10571,CHA,GRO,A,0,240,0,0,0,0,1,0,0,0,0,0,0,0,-1,-3
2462,10571,CHA,GRO,A,0,180,0,0,0,0,0,0,0,1,0,0,0,0,1,4
5011,10571,CHA,GRO,A,0,60,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
5249,10571,CHA,GRO,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,10571,GRO,CHA,H,1,2160,20,1,3,5,10,3,6,2,12,0,0,4,23,6
5343,10571,GRO,CHA,H,1,2100,7,3,7,0,5,1,1,6,4,1,0,4,7,16
5337,10571,GRO,CHA,H,1,1560,4,2,3,0,2,0,1,11,2,2,0,1,16,20
5339,10571,GRO,CHA,H,1,1380,11,3,6,0,1,5,8,7,0,0,0,3,14,-3
5427,10571,GRO,CHA,H,1,840,7,2,2,1,2,0,0,0,0,0,0,1,5,3
59,10571,GRO,CHA,H,1,1680,12,1,1,3,5,1,2,3,2,1,0,1,17,6
5341,10571,GRO,CHA,H,1,1140,19,1,2,5,6,2,4,3,1,0,0,4,18,3
502,10571,GRO,CHA,H,1,960,3,0,0,1,2,0,0,0,0,0,0,2,0,-8
180,10571,GRO,CHA,H,1,180,0,0,0,0,0,0,0,1,0,0,0,0,1,2
4262,10571,GRO,CHA,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,10571,GRO,CHA,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,10571,GRO,CHA,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,10573,ANT,OOS,H,1,2040,16,1,4,3,8,5,5,5,1,4,0,3,19,4
5327,10573,ANT,OOS,H,1,1740,17,6,11,1,6,2,2,5,4,2,0,3,18,7
5321,10573,ANT,OOS,H,1,1620,13,0,1,4,10,1,1,0,2,0,0,0,8,6
202,10573,ANT,OOS,H,1,1440,10,2,5,1,1,3,4,1,0,0,0,3,6,-6
228,10573,ANT,OOS,H,1,1260,6,3,4,0,0,0,0,7,5,0,0,1,16,5
5493,10573,ANT,OOS,H,1,1260,15,3,3,3,4,0,0,2,1,0,1,0,19,17
3952,10573,ANT,OOS,H,1,1020,2,0,0,0,1,2,3,0,0,0,0,0,1,12
513,10573,ANT,OOS,H,1,840,6,2,3,0,0,2,3,3,0,1,1,0,14,12
4232,10573,ANT,OOS,H,1,720,11,3,5,1,2,2,2,0,3,0,0,2,11,10
363,10573,ANT,OOS,H,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2602,10573,ANT,OOS,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,10573,ANT,OOS,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,10573,OOS,ANT,A,0,1800,21,7,8,2,3,1,1,6,1,0,0,1,27,-7
5455,10573,OOS,ANT,A,0,1680,12,2,5,1,2,5,6,3,1,2,0,3,13,-9
42,10573,OOS,ANT,A,0,1620,2,1,1,0,4,0,0,5,0,1,0,2,2,0
5317,10573,OOS,ANT,A,0,1620,17,6,12,1,4,2,2,1,2,0,0,2,13,-21
38,10573,OOS,ANT,A,0,1320,6,3,5,0,0,0,0,5,0,0,0,1,9,-9
5457,10573,OOS,ANT,A,0,1260,9,3,4,0,4,3,4,6,1,0,0,2,10,-7
44,10573,OOS,ANT,A,0,1020,6,0,0,2,4,0,0,2,4,0,0,3,7,-11
5497,10573,OOS,ANT,A,0,660,6,3,4,0,0,0,1,3,0,1,0,1,9,5
242,10573,OOS,ANT,A,0,540,0,0,0,0,1,0,0,2,1,0,0,1,1,0
5315,10573,OOS,ANT,A,0,480,4,2,2,0,0,0,0,1,0,1,0,2,7,-6
4851,10573,OOS,ANT,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,10573,OOS,ANT,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,10575,MEC,DBO,A,0,2280,6,1,1,1,5,1,2,7,2,2,0,2,12,-10
5397,10575,MEC,DBO,A,0,2160,12,2,4,2,5,2,2,5,2,1,1,0,17,-6
212,10575,MEC,DBO,A,0,1920,12,5,11,0,0,2,2,2,11,1,0,2,22,-2
383,10575,MEC,DBO,A,0,1800,21,10,13,0,0,1,1,4,2,1,0,1,26,-2
174,10575,MEC,DBO,A,0,1500,13,0,1,3,6,4,4,2,1,2,0,3,14,-7
571,10575,MEC,DBO,A,0,1680,9,2,5,1,5,2,2,3,5,1,0,2,13,-16
4162,10575,MEC,DBO,A,0,480,2,1,5,0,1,0,0,2,0,0,0,0,-1,-10
4971,10575,MEC,DBO,A,0,180,0,0,0,0,0,0,0,1,0,0,0,0,1,-2
1341,10575,MEC,DBO,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,10575,MEC,DBO,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,10575,MEC,DBO,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,10575,DBO,MEC,H,1,1980,18,4,8,3,6,1,3,2,5,1,0,0,19,4
295,10575,DBO,MEC,H,1,1740,6,2,5,0,3,2,2,10,3,1,0,2,14,5
3902,10575,DBO,MEC,H,1,1620,11,4,5,1,4,0,0,5,5,0,0,3,15,4
5353,10575,DBO,MEC,H,1,1560,8,1,3,2,7,0,0,2,3,1,0,0,8,-4
74,10575,DBO,MEC,H,1,1440,5,2,2,0,1,1,4,3,4,0,0,1,9,-1
791,10575,DBO,MEC,H,1,1380,27,5,5,3,4,8,8,5,1,0,0,2,37,23
5351,10575,DBO,MEC,H,1,1260,4,1,2,0,0,2,2,9,4,3,0,3,18,21
119,10575,DBO,MEC,H,1,1020,7,0,1,2,3,1,2,1,2,1,0,3,6,3
4921,10575,DBO,MEC,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,10575,DBO,MEC,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,10575,DBO,MEC,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,10577,KOR,LEU,H,1,2160,20,5,6,2,7,4,5,6,1,0,0,1,23,12
5271,10577,KOR,LEU,H,1,1920,9,2,4,0,0,5,5,9,0,0,0,3,18,-1
5253,10577,KOR,LEU,H,1,1440,14,1,1,4,11,0,0,3,0,2,0,0,16,-2
397,10577,KOR,LEU,H,1,1320,7,2,4,1,2,0,0,1,1,0,0,3,3,7
156,10577,KOR,LEU,H,1,1020,1,0,1,0,1,1,2,2,7,2,0,2,9,13
4132,10577,KOR,LEU,H,1,1440,7,0,2,2,4,1,2,4,1,1,0,1,10,4
