666,28855,DIJ,LEM,H,0,1433,17,5,8,1,5,4,4,1,5,0,0,3,13,5
2348,28855,DIJ,LEM,H,0,1560,10,0,0,3,5,1,2,4,1,0,0,0,12,5
10478,28855,DIJ,LEM,H,0,1847,14,4,7,0,1,6,8,4,3,2,0,0,17,-10
3641,28855,DIJ,LEM,H,0,1235,20,3,5,4,7,2,3,2,5,2,0,1,22,-3
3691,28855,DIJ,LEM,H,0,1358,9,2,4,1,5,2,2,1,2,1,0,2,5,-6
10479,28855,DIJ,LEM,H,0,1535,2,1,2,0,4,0,0,1,0,1,0,2,-3,-7
4004,28855,DIJ,LEM,H,0,1119,3,0,1,1,2,0,0,1,3,1,0,2,4,-4
4750,28855,DIJ,LEM,H,0,1058,9,3,5,0,0,3,3,5,2,0,0,2,12,7
8840,28855,DIJ,LEM,H,0,857,5,1,2,1,2,0,0,1,0,0,0,1,3,3
599,28855,LEM,DIJ,A,1,1085,21,2,5,3,3,8,8,1,2,0,0,0,21,-3
2357,28855,LEM,DIJ,A,1,1661,10,4,4,0,1,2,2,8,3,1,2,0,23,13
10003,28855,LEM,DIJ,A,1,1670,13,5,6,0,3,3,4,3,2,0,1,5,9,7
3855,28855,LEM,DIJ,A,1,668,3,0,0,0,0,3,4,2,0,0,1,0,5,-7
8334,28855,LEM,DIJ,A,1,1076,0,0,0,0,0,0,0,1,1,0,1,4,-1,-8
9556,28855,LEM,DIJ,A,1,1265,7,2,2,1,6,0,0,4,2,0,0,2,6,12
9559,28855,LEM,DIJ,A,1,287,2,1,1,0,0,0,0,2,1,1,0,0,6,-5
10648,28855,LEM,DIJ,A,1,1307,10,1,3,2,5,2,2,2,0,1,0,2,6,-12
9931,28855,LEM,DIJ,A,1,1842,21,5,7,3,6,2,3,1,5,1,0,2,20,6
8245,28855,LEM,DIJ,A,1,1145,4,1,4,0,0,2,4,6,0,1,0,1,5,7
10525,28859,BLZ,STQ,H,1,965,2,1,1,0,2,0,0,5,0,0,0,0,5,1
2513,28859,BLZ,STQ,H,1,1164,9,1,1,2,2,1,2,1,2,1,0,0,12,13
9570,28859,BLZ,STQ,H,1,1823,32,5,7,3,4,13,15,4,4,0,0,2,33,19
10679,28859,BLZ,STQ,H,1,1470,11,1,2,1,5,6,6,6,2,1,0,2,13,15
4274,28859,BLZ,STQ,H,1,1700,13,5,7,0,2,3,4,9,4,1,0,4,18,11
4857,28859,BLZ,STQ,H,1,734,6,2,4,0,0,2,5,2,1,2,0,4,2,5
