104459||2025-10-04|UNI|84|SBB|68
104460||2025-10-04|BUR|95|GIR|79
104461||2025-10-04|LLT|104|MAN|77
104462||2025-10-04|LLE|87|BRE|63
104463||2025-10-05|COV|61|JOV|87
104464||2025-10-05|RMB|79|DGC|71
104465||2025-10-05|CAZ|107|BKN|44
104466||2025-10-05|UCM|95|MBA|60
104467||2025-10-05|VBC|93|BAR|81
104468||2025-10-11|GIR|61|UCM|93
104469||2025-10-11|MBA|64|LLT|96
104470||2025-10-11|DGC|72|UNI|81
104471||2025-10-11|MAN|68|COV|56
104472||2025-10-12|JOV|89|CAZ|68
104473||2025-10-12|BAR|86|LLE|91
104474||2025-10-12|BRE|90|VBC|111
104475||2025-10-12|SBB|95|BUR|72
104476||2025-10-12|BKN|70|RMB|93
104477||2025-10-18|MAN|74|DGC|87
104478||2025-10-18|LLT|96|UCM|80
104479||2025-10-18|CAZ|74|BRE|88
104480||2025-10-18|MBA|115|GIR|113
104481||2025-10-19|JOV|98|SBB|69
104482||2025-10-19|RMB|86|BUR|70
104483||2025-10-19|LLE|78|VBC|99
104484||2025-10-19|COV|74|BKN|66
104485||2025-10-19|UNI|77|BAR|83
104486||2025-10-25|LLE|99|COV|89
104487||2025-10-25|BAR|100|BRE|85
104488||2025-10-25|LLT|95|UNI|76
104489||2025-10-25|BUR|86|CAZ|100
104490||2025-10-26|GIR|81|DGC|81
104491||2025-10-26|UCM|89|BKN|65
104492||2025-10-26|SBB|81|MBA|71
104493||2025-10-26|VBC|102|JOV|90
104494||2025-10-26|RMB|87|MAN|75
104495||2025-11-01|MAN|77|SBB|77
104496||2025-11-01|UNI|95|GIR|71
104497||2025-11-01|DGC|102|MBA|82
104498||2025-11-01|BRE|95|COV|70
104499||2025-11-02|JOV|82|LLE|68
104500||2025-11-02|CAZ|83|RMB|95
104501||2025-11-02|BAR|78|UCM|81
104502||2025-11-02|VBC|100|BUR|77
104503||2025-11-02|BKN|72|LLT|79
104504||2025-11-08|UCM|84|MAN|65
104505||2025-11-08|BRE|81|DGC|92
104506||2025-11-08|LLT|101|BUR|91
104507||2025-11-08|MBA|98|UNI|74
104508||2025-11-09|LLE|86|BKN|57
104509||2025-11-09|GIR|96|BAR|78
104510||2025-11-09|COV|81|VBC|79
104511||2025-11-09|SBB|106|CAZ|65
104512||2025-11-09|JOV|75|RMB|80
104513||2025-11-15|GIR|79|COV|66
104514||2025-11-15|CAZ|79|UNI|86
104515||2025-11-15|DGC|78|JOV|92
104516||2025-11-15|BUR|79|MBA|93
104517||2025-11-16|MAN|88|LLE|86
104518||2025-11-16|VBC|96|LLT|79
104519||2025-11-16|RMB|82|SBB|70
104520||2025-11-16|UCM|83|BRE|96
104521||2025-11-16|BAR|91|BKN|75
104522||2025-11-22|LLE|71|UCM|107
104523||2025-11-22|COV|84|RMB|111
104524||2025-11-22|UNI|105|MAN|76
104525||2025-11-22|BRE|105|BUR|67
104526||2025-11-23|MBA|76|JOV|83
104527||2025-11-23|BKN|100|SBB|91
104528||2025-11-23|VBC|98|GIR|72
104529||2025-11-23|CAZ|73|LLT|84
104530||2025-11-23|DGC|61|BAR|72
104531||2025-12-06|BUR|88|UCM|110
104532||2025-12-06|LLE|88|UNI|89
104533||2025-12-06|COV|71|CAZ|92
104534||2025-12-06|GIR|103|BRE|80
104535||2025-12-07|JOV|83|MAN|79
104536||2025-12-07|LLT|68|RMB|71
104537||2025-12-07|BAR|102|MBA|66
104538||2025-12-07|SBB|79|DGC|72
104539||2025-12-07|BKN|89|VBC|91
104541||2025-12-13|BRE|96|LLT|108
104543||2025-12-13|MBA|86|COV|81
104545||2025-12-13|UNI|99|BUR|89
104540||2025-12-14|UCM|80|JOV|77
104544||2025-12-14|SBB|93|LLE|75
104546||2025-12-14|RMB|112|GIR|76
104548||2025-12-14|MAN|62|BAR|87
