2003986||2025-09-26|FCB|93|JEN|77
2003987||2025-09-27|VEC|86|HAG|76
2003988||2025-09-27|BRA|75|BAM|98
2003989||2025-09-27|BON|61|WUE|72
2003990||2025-09-28|TRI|88|HRO|78
2003991||2025-09-28|HAM|85|MBC|93
2003992||2025-09-28|ULM|94|CHE|81
2003993||2025-09-28|OLD|75|FRS|89
2003995||2025-10-02|HAG|83|JEN|87
2003996||2025-10-02|OLD|86|ULM|93
2003997||2025-10-02|MBC|84|BON|77
2003999||2025-10-02|WUE|92|BRA|80
2003994||2025-10-03|BER|92|TRI|97
2003998||2025-10-03|CHE|102|HAM|78
2004000||2025-10-03|FRS|88|LUD|98
2004004||2025-10-04|ULM|87|HRO|80
2004005||2025-10-04|VEC|83|MBC|96
2004006||2025-10-04|BON|73|OLD|71
2004007||2025-10-05|FCB|96|HAM|79
2004008||2025-10-05|LUD|79|WUE|84
2004009||2025-10-05|TRI|92|BAM|87
2004010||2025-10-05|BRA|73|FRS|95
2004011||2025-10-05|HAG|83|CHE|90
2004012||2025-10-05|JEN|78|BER|97
2004013||2025-10-10|CHE|111|LUD|88
2004014||2025-10-11|WUE|96|BER|92
2004015||2025-10-11|OLD|92|JEN|95
2004016||2025-10-11|MBC|75|ULM|71
2004017||2025-10-12|HAM|68|BON|86
2004018||2025-10-12|TRI|78|BRA|73
2004019||2025-10-12|HRO|90|HAG|79
2004020||2025-10-12|FCB|96|BAM|81
2004021||2025-10-13|FRS|89|VEC|93
2004022||2025-10-24|OLD|108|TRI|85
2004023||2025-10-25|VEC|70|BON|76
2004025||2025-10-25|HAG|85|WUE|51
2004026||2025-10-26|BRA|92|HRO|71
2004027||2025-10-26|BAM|96|CHE|82
2004028||2025-10-26|LUD|90|ULM|81
2004029||2025-10-26|FRS|93|MBC|97
2004030||2025-10-26|BER|67|FCB|61
2004031||2025-10-31|WUE|97|JEN|92
2004032||2025-11-01|ULM|67|FRS|75
2004033||2025-11-01|HRO|94|OLD|77
2004034||2025-11-01|CHE|93|BRA|75
2004035||2025-11-01|HAM|71|BAM|101
2004036||2025-11-02|MBC|82|LUD|93
2004037||2025-11-02|TRI|96|VEC|87
2004038||2025-11-02|BON|70|BER|84
2004039||2025-11-03|FCB|93|HAG|81
2004040||2025-11-07|BRA|85|HAM|73
2004041||2025-11-08|BAM|77|FRS|80
2004042||2025-11-08|JEN|85|CHE|72
2004043||2025-11-08|LUD|65|OLD|59
2004044||2025-11-08|BON|81|ULM|79
2004047||2025-11-08|BER|88|MBC|80
2004045||2025-11-09|VEC|74|FCB|77
2004046||2025-11-09|WUE|63|HRO|75
2004048||2025-11-09|HAG|76|TRI|80
2004049||2025-11-19|TRI|94|JEN|95
2004050||2025-11-21|HRO|87|VEC|91
2004051||2025-11-22|HAM|84|LUD|88
2004052||2025-11-22|FRS|82|WUE|80
2004053||2025-11-22|OLD|89|BAM|103
2004054||2025-11-22|BRA|89|BON|80
2004055||2025-11-22|MBC|85|HAG|67
2004056||2025-11-23|CHE|85|BER|89
2004057||2025-11-23|ULM|77|FCB|81
2004058||2025-12-05|WUE|82|OLD|71
2004059||2025-12-06|LUD|80|TRI|86
2004060||2025-12-06|JEN|70|ULM|92
2004062||2025-12-06|BON|86|CHE|82
2004061||2025-12-07|VEC|97|HAM|95
2004063||2025-12-07|HAG|95|BRA|75
2004064||2025-12-07|FCB|83|MBC|62
2004065||2025-12-07|BER|89|FRS|83
2004066||2025-12-08|BAM|74|HRO|87
2004079||2025-12-10|BON|88|FRS|76
2004067||2025-12-12|CHE|67|WUE|86
2004068||2025-12-13|ULM|77|VEC|75
2004069||2025-12-13|TRI|102|BON|98
2004070||2025-12-13|BAM|80|HAG|69
2004071||2025-12-14|HAM|99|BER|80
2004072||2025-12-14|OLD|79|FCB|87
2004073||2025-12-14|FRS|79|JEN|70
2004074||2025-12-14|MBC|99|BRA|93
2004075||2025-12-15|HRO|96|LUD|89
2004076||2025-12-20|JEN|81|BAM|102
2004077||2025-12-20|BER|66|ULM|67
2004078||2025-12-20|CHE|97|HRO|92
2004080||2025-12-21|HAG|108|HAM|111
2004081||2025-12-21|WUE|89|MBC|71
2004082||2025-12-21|BRA|68|OLD|93
2004262||2025-12-21|BON|55|FCB|83
2004083||2025-12-22|LUD|80|VEC|86
2004085||2025-12-26|WUE|102|TRI|83
2004086||2025-12-26|HRO|66|BER|80
2004087||2025-12-26|MBC|90|CHE|94
2004088||2025-12-26|FRS|69|FCB|97
2004089||2025-12-27|HAM|69|OLD|94
2004090||2025-12-27|BAM|83|ULM|106
2004091||2025-12-27|BRA|98|VEC|77
2004092||2025-12-27|HAG|67|BON|100
2004093||2025-12-27|LUD|91|JEN|82
2004084||2025-12-28|FCB|94|TRI|83
2004001||2025-12-29|BER|80|LUD|47
2004094||2025-12-29|JEN|80|BON|92
2004095||2025-12-29|ULM|66|WUE|61
2004097||2025-12-29|VEC|79|OLD|96
2004098||2025-12-30|HAG|75|FRS|80
2004099||2025-12-30|BAM|99|MBC|74
2004100||2025-12-30|CHE|96|TRI|84
2004003||2025-12-31|HRO|67|FCB|85
2004102||2025-12-31|BER|104|BRA|73
2004103||2026-01-02|WUE|91|HAM|88
2004104||2026-01-03|HRO|82|FRS|77
2004105||2026-01-03|LUD|89|HAG|73
2004106||2026-01-03|MBC|86|JEN|95
2004107||2026-01-04|OLD|76|BER|73
2004108||2026-01-04|CHE|90|VEC|96
2004109||2026-01-04|TRI|100|ULM|89
2004110||2026-01-04|BRA|62|FCB|91
2004111||2026-01-05|BON|76|BAM|74
2004112||2026-01-08|JEN|82|HRO|89
2004113||2026-01-09|BAM|79|LUD|100
2004114||2026-01-10|OLD|91|MBC|84
2004115||2026-01-10|FRS|89|CHE|86
2004116||2026-01-10|ULM|72|BRA|59
2004117||2026-01-11|VEC|100|WUE|104
2004118||2026-01-11|BER|87|HAG|62
2004119||2026-01-11|FCB|66|BON|63
2004121||2026-01-16|HAG|80|OLD|78
2004122||2026-01-17|BAM|92|WUE|86
2004123||2026-01-17|TRI|89|FRS|84
2004124||2026-01-17|LUD|85|BON|86
2004129||2026-01-17|VEC|83|BER|95
2004125||2026-01-18|HAM|84|ULM|82
2004126||2026-01-18|BRA|78|JEN|83
2004127||2026-01-18|HRO|82|MBC|77
2004128||2026-01-18|CHE|59|FCB|87
2004130||2026-01-23|BON|77|HRO|81
2004131||2026-01-24|ULM|77|HAG|79
2004132||2026-01-24|FRS|78|HAM|82
2004133||2026-01-24|MBC|84|TRI|110
2004134||2026-01-24|LUD|86|BRA|62
2004135||2026-01-24|OLD|89|CHE|72
2004136||2026-01-25|JEN|95|VEC|78
2004137||2026-01-25|FCB|98|WUE|79
2004138||2026-01-25|BER|87|BAM|82
2004002||2026-01-28|BAM|96|VEC|86
2004139||2026-01-30|MBC|84|OLD|90
2004140||2026-01-31|HRO|86|BON|88
2004141||2026-01-31|JEN|75|LUD|84
2004142||2026-01-31|HAM|86|CHE|69
2004143||2026-01-31|VEC|95|FRS|98
2004144||2026-02-01|BRA|94|HAG|99
2004145||2026-02-01|FCB|62|ULM|79
2004146||2026-02-01|WUE|80|BAM|98
2004147||2026-02-02|TRI|92|BER|99
2004149||2026-02-07|CHE|79|MBC|75
2004150||2026-02-07|LUD|74|BAM|86
2004151||2026-02-07|BON|92|JEN|64
2004153||2026-02-08|HAM|95|BRA|85
2004154||2026-02-08|HAG|63|FCB|106
2004155||2026-02-08|HRO|77|WUE|74
2004156||2026-02-08|BER|84|VEC|82
2004174||2026-02-08|ULM|97|TRI|67
2004148||2026-02-11|FRS|108|TRI|115
2004157||2026-02-13|WUE|70|HAG|54
2004158||2026-02-14|VEC|85|ULM|73
2004159||2026-02-14|FRS|87|BRA|90
2004160||2026-02-14|BON|92|HAM|85
2004161||2026-02-14|OLD|102|LUD|88
2004162||2026-02-15|JEN|61|FCB|106
2004163||2026-02-15|TRI|100|CHE|105
2004164||2026-02-15|BAM|92|BER|98
2004165||2026-02-15|MBC|80|HRO|94
2004170||2026-02-17|FCB|85|FRS|76
2004171||2026-02-17|BER|87|HAM|93
2004152||2026-02-18|ULM|101|OLD|72
2004166||2026-02-18|HRO|86|BAM|88
2004167||2026-02-18|BRA|82|WUE|87
2004172||2026-02-18|CHE|99|HAG|96
2004173||2026-02-18|BON|101|VEC|83
2004168||2026-02-19|LUD|86|MBC|82
2004175||2026-03-06|OLD|98|BON|94
2004176||2026-03-06|BAM|88|BRA|81
2004177||2026-03-06|HAG|54|BER|87
2004178||2026-03-06|MBC|83|FRS|96
2004179||2026-03-06|ULM|93|LUD|76
2004181||2026-03-06|WUE|81|CHE|69
2004182||2026-03-06|VEC|101|JEN|64
2004183||2026-03-06|HRO|118|TRI|103
2004185||2026-03-08|BON|88|MBC|72
2004186||2026-03-08|FRS|61|BAM|84
2004187||2026-03-08|LUD|75|HAM|67
2004191||2026-03-08|OLD|70|VEC|91
2004192||2026-03-08|BER|71|WUE|68
2004190||2026-03-09|TRI|69|HAG|71
2004209||2026-03-10|FCB|98|BRA|80
2004212||2026-03-10|HAM|82|JEN|84
2004193||2026-03-13|HAM|86|HAG|83
2004194||2026-03-14|WUE|81|BON|87
2004195||2026-03-14|ULM|93|JEN|90
2004196||2026-03-14|VEC|121|LUD|102
2004197||2026-03-15|HRO|73|CHE|78
2004198||2026-03-15|FRS|73|OLD|79
2004199||2026-03-15|MBC|99|BER|68
2004200||2026-03-15|BAM|97|FCB|93
2004201||2026-03-15|BRA|97|TRI|106
2004169||2026-03-18|JEN|97|OLD|75
2004202||2026-03-18|TRI|101|HAM|92
2004203||2026-03-20|LUD|97|FRS|65
2004207||2026-03-20|BER|89|HRO|85
2004204||2026-03-21|HAG|85|BAM|99
2004205||2026-03-21|JEN|84|MBC|108
2004206||2026-03-21|VEC|80|CHE|78
2004120||2026-03-22|HAM|90|TRI|72
2004208||2026-03-22|OLD|79|WUE|85
2004210||2026-03-23|ULM|84|BON|77
2004024||2026-03-26|JEN|106|HAM|95
2004211||2026-03-27|BON|79|LUD|81
2004213||2026-03-28|MBC|90|VEC|82
2004214||2026-03-28|CHE|95|OLD|85
2004180||2026-03-29|HAM|96|FCB|81
2004215||2026-03-29|BAM|98|TRI|79
2004216||2026-03-29|HAG|93|ULM|90
2004217||2026-03-29|FRS|97|HRO|74
2004219||2026-03-29|BRA|73|BER|94
2004220||2026-04-01|TRI|102|WUE|90
2004221||2026-04-01|HRO|98|BRA|78
2004222||2026-04-01|LUD|87|CHE|79
2004223||2026-04-01|ULM|104|MBC|81
2004224||2026-04-01|OLD|77|HAM|96
2004225||2026-04-02|VEC|96|BAM|93
2004226||2026-04-02|JEN|58|FRS|90
2004228||2026-04-02|BON|94|HAG|82
2004229||2026-04-04|WUE|86|VEC|103
2004231||2026-04-04|BRA|77|ULM|67
2004232||2026-04-04|MBC|91|FCB|79
2004233||2026-04-04|CHE|75|BON|76
2004235||2026-04-05|HAG|70|HRO|101
2004236||2026-04-05|BER|79|OLD|81
2004237||2026-04-05|HAM|97|FRS|75
2004230||2026-04-06|TRI|92|LUD|76
2004234||2026-04-06|BAM|81|JEN|75
2004238||2026-04-10|MBC|99|HAM|94
2004239||2026-04-11|ULM|73|BAM|89
2004240||2026-04-11|JEN|69|WUE|87
2004241||2026-04-11|VEC|123|TRI|97
2004243||2026-04-11|LUD|77|BER|101
2004242||2026-04-12|BON|96|BRA|85
2004244||2026-04-12|FCB|91|CHE|77
2004253||2026-04-12|FRS|73|HAG|93
2004245||2026-04-13|OLD|81|HRO|79
2004101||2026-04-14|FCB|93|LUD|59
2004188||2026-04-14|JEN|82|BRA|93
2004189||2026-04-15|CHE|79|ULM|66
2004246||2026-04-17|WUE|80|FRS|66
2004247||2026-04-18|BAM|83|OLD|61
2004248||2026-04-18|HAG|73|LUD|83
2004249||2026-04-18|CHE|76|JEN|73
2004250||2026-04-19|BRA|112|MBC|93
2004251||2026-04-19|HRO|68|ULM|75
2004254||2026-04-19|HAM|83|VEC|92
2004252||2026-04-20|TRI|80|FCB|104
2004255||2026-04-20|BER|91|BON|75
2004096||2026-04-22|HAM|91|HRO|86
2004276||2026-04-22|ULM|77|BER|89
2004218||2026-04-23|WUE|81|FCB|90
2004263||2026-04-24|VEC|120|BRA|98
2004257||2026-04-25|ULM|81|HAM|72
2004258||2026-04-25|JEN|102|TRI|94
2004259||2026-04-25|OLD|94|HAG|74
2004260||2026-04-25|LUD|75|HRO|61
2004256||2026-04-26|MBC|83|WUE|52
2004261||2026-04-26|FRS|61|BER|87
2004184||2026-04-27|FCB|86|HRO|64
2004264||2026-04-27|CHE|62|BAM|89
2004227||2026-05-01|FCB|85|BER|79
2004265||2026-05-01|FRS|72|BON|104
2004266||2026-05-02|WUE|98|ULM|84
2004267||2026-05-02|HRO|89|JEN|79
2004268||2026-05-02|TRI|95|OLD|98
2004269||2026-05-02|BRA|98|LUD|97
2004270||2026-05-03|BAM|85|HAM|71
2004271||2026-05-03|FCB|90|VEC|88
2004272||2026-05-03|BER|82|CHE|84
2004273||2026-05-04|HAG|80|MBC|75
2004274||2026-05-07|CHE|86|FRS|82
2004275||2026-05-07|LUD|78|FCB|86
2004277||2026-05-07|HAM|73|WUE|90
2004278||2026-05-07|JEN|81|HAG|79
2004279||2026-05-08|MBC|82|BAM|99
2004280||2026-05-08|VEC|78|HRO|90
2004281||2026-05-08|BON|102|TRI|77
2004282||2026-05-08|OLD|93|BRA|84
2004283||2026-05-10|BER|83|JEN|65
2004284||2026-05-10|WUE|75|LUD|58
2004285||2026-05-10|BAM|102|BON|83
2004286||2026-05-10|HAG|89|VEC|103
2004287||2026-05-10|BRA|104|CHE|90
2004288||2026-05-10|HRO|103|HAM|71
2004289||2026-05-10|FRS|64|ULM|103
2004290||2026-05-10|TRI|85|MBC|78
2004291||2026-05-10|FCB|77|OLD|67
2005739||2026-05-12|VEC|111|TRI|83
2005740||2026-05-12|HRO|91|LUD|71
2005741||2026-05-14|TRI|76|HRO|69
2005747||2026-05-16|BON|54|WUE|69
2005752||2026-05-16|BAM|80|ULM|74
2005742||2026-05-17|FCB|101|TRI|80
2005757||2026-05-17|BER|89|VEC|103
2005748||2026-05-18|BON|88|WUE|81
2005753||2026-05-18|BAM|90|ULM|87
2005743||2026-05-19|FCB|92|TRI|65
2005758||2026-05-19|BER|90|VEC|85
2005749||2026-05-22|WUE|76|BON|80
2005759||2026-05-22|VEC|91|BER|82
2005744||2026-05-23|TRI|62|FCB|99
2005754||2026-05-23|ULM|87|BAM|96
2005750||2026-05-24|WUE|82|BON|70
2005760||2026-05-24|VEC|79|BER|85
2005751||2026-05-27|BON|66|WUE|63
2005761||2026-05-27|BER|98|VEC|89
2005762||2026-05-30|FCB|83|BON|78
2005767||2026-05-30|BER|105|BAM|86
2005763||2026-06-01|FCB|91|BON|69
2005768||2026-06-01|BER|85|BAM|71
2005764||2026-06-04|BON|57|FCB|77
2005769||2026-06-04|BAM|81|BER|73
2005770||2026-06-06|BAM|81|BER|67
2005771||2026-06-09|BER|97|BAM|66
2005772||2026-06-12|FCB|102|BER|94
2005773||2026-06-14|FCB|79|BER|86
2005774||2026-06-17|BER|83|FCB|91
2005775||2026-06-19|BER|71|FCB|61
2005776||2026-06-21|FCB|81|BER|84
