3|11|2025-10-03|IGO|92|FMP|88
8|12|2025-10-03|VIE|85|ILI|84
4|10|2025-10-04|SCD|76|BOR|79
6|17|2025-10-05|BUD|93|SPR|97
7|11|2025-10-05|COL|117|MEG|81
1|11|2025-10-06|PAR|84|KRK|78
2|13|2025-10-06|DUB|92|SPL|58
5|15|2025-10-06|CZV|79|ZAD|85
9|12|2025-10-11|SPL|81|PAR|86
11|10|2025-10-11|KRK|83|CLU|85
12|18|2025-10-11|FMP|87|SCD|80
13|15|2025-10-11|BUD|88|COL|71
15|15|2025-10-11|SPR|79|VIE|66
10|14|2025-10-12|BOR|53|DUB|77
14|11|2025-10-12|ILI|85|ZAD|83
16|15|2025-10-12|MEG|106|BOS|88
21|16|2025-10-17|BOS|82|BUD|91
24|13|2025-10-17|VIE|88|MEG|81
20|18|2025-10-18|IGO|87|KRK|71
18|15|2025-10-19|DUB|81|CLU|77
19|16|2025-10-19|SCD|85|SPL|77
23|16|2025-10-19|COL|97|ZAD|72
17|10|2025-10-20|PAR|109|FMP|103
22|13|2025-10-20|CZV|101|ILI|87
27|11|2025-10-25|SPL|87|CLU|80
29|17|2025-10-25|CZV|94|MEG|73
31|10|2025-10-25|BOS|92|COL|96
32|12|2025-10-25|ZAD|70|SPR|85
25|13|2025-10-26|PAR|85|BOR|74
26|12|2025-10-26|KRK|79|DUB|83
28|15|2025-10-26|SCD|84|IGO|90
30|11|2025-10-26|VIE|78|BUD|83
34|13|2025-10-30|SCD|85|KRK|75
39|16|2025-10-31|MEG|109|ILI|83
35|14|2025-11-01|CLU|106|IGO|84
38|14|2025-11-01|BUD|98|ZAD|87
40|17|2025-11-01|BOS|71|VIE|68
37|10|2025-11-02|SPR|85|CZV|80
33|4|2025-11-03|DUB|82|PAR|70
36|17|2025-11-03|BOR|74|FMP|83
43|10|2025-11-07|IGO|93|SPL|85
47|13|2025-11-07|ZAD|77|BOS|78
42|18|2025-11-08|CLU|97|BOR|76
44|15|2025-11-08|FMP|82|KRK|61
45|18|2025-11-08|CZV|95|BUD|79
41|11|2025-11-09|DUB|77|SCD|69
46|14|2025-11-09|COL|86|VIE|59
48|14|2025-11-10|ILI|78|SPR|75
51|12|2025-11-14|SCD|82|CLU|95
52|15|2025-11-14|SPL|89|BOR|80
55|10|2025-11-14|ZAD|88|MEG|73
54|10|2025-11-15|BUD|84|ILI|78
56|11|2025-11-15|BOS|72|SPR|57
50|16|2025-11-17|FMP|91|DUB|107
53|3|2025-11-17|COL|87|CZV|86
60|17|2025-11-21|SPL|80|KRK|91
58|13|2025-11-22|FMP|98|CLU|104
64|18|2025-11-22|ILI|79|BOS|83
57|14|2025-11-23|PAR|94|SCD|72
61|16|2025-11-23|VIE|82|CZV|98
62|12|2025-11-23|MEG|65|BUD|98
63|13|2025-11-23|SPR|84|COL|87
59|12|2025-11-24|BOR|97|IGO|75
71|18|2025-12-05|ZAD|98|VIE|78
67|16|2025-12-06|KRK|81|BOR|77
72|18|2025-12-06|SPR|85|MEG|73
65|17|2025-12-07|CLU|85|PAR|92
68|14|2025-12-07|FMP|96|SPL|80
70|17|2025-12-07|COL|83|ILI|69
66|17|2025-12-08|IGO|74|DUB|88
69|14|2025-12-08|BOS|77|CZV|86
75|10|2025-12-12|SPL|98|IGO|93
80|10|2025-12-12|MEG|90|ZAD|89
76|10|2025-12-13|BOR|89|SCD|82
78|10|2025-12-13|ILI|66|BUD|86
79|10|2025-12-13|COL|89|BOS|73
73|10|2025-12-14|FMP|79|PAR|91
77|10|2025-12-14|CZV|93|SPR|77
74|10|2025-12-19|CLU|92|KRK|82
88|11|2025-12-19|ZAD|74|ILI|69
84|11|2025-12-20|FMP|69|IGO|85
82|11|2025-12-21|SCD|67|DUB|80
85|11|2025-12-21|MEG|72|COL|90
