2668947||2026-02-07|NOR|91|JAM|93
2668951||2026-02-07|UME|97|SLO|80
2669032||2026-02-13|NOR|103|UME|78
2669034||2026-02-13|KOP|110|HOG|96
2669035||2026-02-13|UPP|91|NAS|79
2669036||2026-02-13|JAM|108|SOD|80
2669033||2026-02-14|BOR|80|LUL|91
2668954||2026-02-16|HOG|78|LUL|92
2668952||2026-02-17|NAS|87|NOR|91
2668953||2026-02-17|SOD|101|KOP|83
2668955||2026-02-17|UME|90|JAM|99
2668956||2026-02-17|SLO|66|BOR|96
2668943||2026-02-20|BOR|115|HOG|80
2669044||2026-03-04|UPP|60|SOD|77
2669037||2026-03-06|NOR|98|SLO|71
2669038||2026-03-06|BOR|103|UPP|73
2669039||2026-03-06|LUL|93|NAS|100
2669041||2026-03-06|SOD|110|HOG|75
2669040||2026-03-07|KOP|105|UME|81
2668959||2026-03-09|JAM|93|BOR|97
2668957||2026-03-10|LUL|91|NOR|85
2668958||2026-03-10|NAS|118|SLO|87
2668960||2026-03-10|HOG|79|UPP|93
2668908||2026-03-13|LUL|111|SLO|91
2669042||2026-03-13|NOR|83|BOR|80
2669043||2026-03-13|KOP|98|JAM|137
2669045||2026-03-14|HOG|81|UME|77
2668962||2026-03-17|BOR|84|NAS|71
2668963||2026-03-17|LUL|86|KOP|99
2668964||2026-03-17|JAM|85|HOG|74
2668965||2026-03-17|SOD|93|SLO|51
2668966||2026-03-17|UME|84|UPP|87
2828262||2026-04-19|JAM|98|KOP|94
2828263||2026-04-19|KOP|92|JAM|114
2828265||2026-04-19|JAM|103|KOP|101
2828267||2026-04-19|LUL|80|UPP|88
2828268||2026-04-19|UPP|65|LUL|85
2828270||2026-04-19|UPP|75|LUL|86
2828271||2026-04-19|LUL|79|UPP|70
2828272||2026-04-19|BOR|82|SOD|71
2828273||2026-04-19|SOD|89|BOR|97
2828275||2026-04-19|BOR|91|SOD|70
2828277||2026-04-19|NOR|118|NAS|88
2828278||2026-04-19|NOR|119|NAS|68
2828279||2026-04-19|NAS|86|NOR|80
2828280||2026-04-19|NAS|82|NOR|113
2830518||2026-05-05|JAM|86|BOR|83
2830519||2026-05-05|NOR|105|LUL|83
2830520||2026-05-05|JAM|98|BOR|105
2830521||2026-05-05|NOR|87|LUL|79
2830522||2026-05-05|BOR|106|JAM|84
2830523||2026-05-05|LUL|88|NOR|97
2830524||2026-05-05|BOR|99|JAM|75
2830525||2026-05-05|LUL|76|NOR|72
2830526||2026-05-05|JAM|107|BOR|96
2830527||2026-05-05|NOR|106|LUL|89
2830528||2026-05-05|BOR|99|JAM|104
2830530||2026-05-05|JAM|83|BOR|90
2830532||2026-05-05|NOR|86|BOR|81
2830533||2026-05-05|NOR|93|BOR|80
2830534||2026-05-05|BOR|106|NOR|88
2830535||2026-05-05|BOR|91|NOR|81
2830536||2026-05-05|NOR|84|BOR|88
2830537||2026-05-05|BOR|87|NOR|78
